place;username;date;text;permalink
1c69a67ad480e1b1;rm78387;2016-11-15 00:41;"@HillaryClinton U need to accept responsibility and stop blaming others for ur loss. @billclinton @ChelseaClinton";https://twitter.com/rm78387/status/798309908214988801
1c69a67ad480e1b1;NRSDAWG;2016-11-14 23:30;"Better than starting WWIII like @HillaryClinton was pontificating https:// twitter.com/borzou/status/ 798255601633685504 …";https://twitter.com/NRSDAWG/status/798291980094582785
1c69a67ad480e1b1;rm78387;2016-11-14 21:19;"@foxnewslatino Funny how @realDonaldTrump called @HillaryClinton a liar. Look who lied to his voters. @MELANIATRUMP also lied on visa.";https://twitter.com/rm78387/status/798259148710256641
1c69a67ad480e1b1;da5650;2016-11-14 20:02;"@JeanetteJing @HillaryClinton was a corporatist so is @TheDemocrats ! Time to walk away and start fresh with @GreenPartyUS";https://twitter.com/da5650/status/798239709348532224
1c69a67ad480e1b1;pononzu;2016-11-14 19:16;"@RNRMaryland @HillaryClinton Can't stand her sight. pic.twitter.com/0kXeqPicOx";https://twitter.com/pononzu/status/798228004610654208
1c69a67ad480e1b1;IsmaelEJusino;2016-11-14 16:25;"@rubenlef @seanhannity @CNN @HillaryClinton every media outlet was on the loose on this one. Fourth power got a little of its own medicine";https://twitter.com/IsmaelEJusino/status/798185077557645312
1c69a67ad480e1b1;yaboisam;2016-11-14 15:28;"With @HillaryClinton losing election and @POTUS leaving the White House we will never have another POTUS whose CORE is to help folk in need";https://twitter.com/yaboisam/status/798170772686733312
1c69a67ad480e1b1;MiWi713;2016-11-14 11:37;"@KissAFroggy @BarracudaMama @HillaryClinton she was probably drunk and the rating every one of the top of her lungs";https://twitter.com/MiWi713/status/798112701109141504
1c69a67ad480e1b1;hookem5746;2016-11-14 10:08;"My message to @HillaryClinton and all Democrats #maga #imwithhim #notmypresident #election #trump #liberals #conspiracy #right #GOP pic.twitter.com/asRHqt3LW5";https://twitter.com/hookem5746/status/798090098847993856
1c69a67ad480e1b1;gregborbonus;2016-11-14 03:59;"@ademotivator What more could be done to someone like @HillaryClinton than to be beaten by The Donald @realDonaldTrump ? still on the table";https://twitter.com/gregborbonus/status/797997342020382720
1c69a67ad480e1b1;mikesmith8026;2016-11-14 02:26;"@HillaryClinton HILLARY CLINTON ? SHE IS DEAD SUBJECT. pic.twitter.com/jPKVq9YllB";https://twitter.com/mikesmith8026/status/797973997451444224
1c69a67ad480e1b1;Leighza;2016-11-14 00:50;"@HillaryClinton I can't stop thinking about you watching SNL last night. My heart is with you. Thank you, again, for women everywhere.";https://twitter.com/Leighza/status/797949797709783041
1c69a67ad480e1b1;MiWi713;2016-11-14 00:44;"@KentGates @billpostmus @Sen_JoeManchin @wvgazettemail Funny. Reid appears to be talking about @HillaryClinton but inserts Trumps name.";https://twitter.com/MiWi713/status/797948384757817345
1c69a67ad480e1b1;rides2much1;2016-11-13 22:11;"So should all the news outlets that were in collusion with loser @HillaryClinton https:// twitter.com/realdonaldtrum p/status/797805407179866112 …";https://twitter.com/rides2much1/status/797909768618713088
1c69a67ad480e1b1;mikesmith8026;2016-11-13 18:56;"@realDonaldTrump LOCK HER UP DON,T LET @HillaryClinton GET AWAY RESPONSIBLE KILLING OUR 4 GREAT AMERICAN IN BENGHAZI pic.twitter.com/JGv3muF2q8";https://twitter.com/mikesmith8026/status/797860670633111553
1c69a67ad480e1b1;dominique1962;2016-11-13 16:22;"@FoxNews @jasoninthehouse @HillaryClinton @MariaBartiromo she needs to be thoroughly investigated and sentenced if found guilty. #Just";https://twitter.com/dominique1962/status/797821882590445568
1c69a67ad480e1b1;Sean34953Ryan;2016-11-13 16:06;"@DBloom451 @HillaryClinton satirists are supposed to expose hypocrisy. SNL are accomplices. Pathetic.";https://twitter.com/Sean34953Ryan/status/797817968482807808
1c69a67ad480e1b1;mhai56;2016-11-13 16:03;"@MSNBC David Duke should be White House chief of staffs! @HillaryClinton";https://twitter.com/mhai56/status/797817192872087552
1c69a67ad480e1b1;mhai56;2016-11-13 16:00;"@HillaryClinton November 08 2016 in the worse than 9/11 in America's History !";https://twitter.com/mhai56/status/797816400127676416
