place;username;date;text;permalink
0c2e6999105f8070;solgray;2016-11-14 04:47;"@HillaryClinton Thank you for an incredible effort. I’m so sad I can barely begin to process. I’ll always be with you and our party.";https://twitter.com/solgray/status/798009420491829248
0c2e6999105f8070;MISS_PECHZ;2016-11-14 01:31;"@JETBallin @HillaryClinton Its on Raw Story now... my friend just sent it to my via FB DM";https://twitter.com/MISS_PECHZ/status/797960220827783168
0c2e6999105f8070;bbesser502;2016-11-13 18:26;"@HillaryClinton You were robbed in so many ways!";https://twitter.com/bbesser502/status/797853195766677504
0c2e6999105f8070;13GoingonCrazy;2016-11-13 05:00;"Sister Suffragette, Mrs. Banks AKA Flat Mel @HillaryClinton this is for YOU #avengershalf @runDisney @DisneylandToday @balega @NewtonRunning pic.twitter.com/ND3ib2VX6G";https://twitter.com/13GoingonCrazy/status/797650204207894528
0c2e6999105f8070;ShellyLazoff;2016-11-12 06:11;"@mdjacksondallas @docrocktex26 @HillaryClinton @realDonaldTrump @Brandon_Bahret & already had promised to do the same thing to HRC.Fuck you!";https://twitter.com/ShellyLazoff/status/797305902378323968
0c2e6999105f8070;ShellyLazoff;2016-11-12 06:10;"@mdjacksondallas @docrocktex26 @HillaryClinton @realDonaldTrump @Brandon_Bahret gop has given us 8 years of Hell. Everything O has tried";https://twitter.com/ShellyLazoff/status/797305567639269376
0c2e6999105f8070;ShellyLazoff;2016-11-12 06:09;"@mdjacksondallas @docrocktex26 @HillaryClinton @realDonaldTrump @Brandon_Bahret http://www. joemygod.com/2016/11/10/whi te-supremacist-leader-trumps-victory-means-we-can-now-drive-a-stake-into-jews-and-minorities/ …";https://twitter.com/ShellyLazoff/status/797305169453027328
0c2e6999105f8070;glenn_h;2016-11-12 01:09;"@HillaryClinton scripture also tells us to not bear false witness (Ex. 20:16), and to be subject to the govt authorities (Rom. 13:1). #Fail";https://twitter.com/glenn_h/status/797229742961225728
0c2e6999105f8070;MISS_PECHZ;2016-11-12 00:26;"@angela_rye @kabpac7 @HillaryClinton @jaketapper I am not willing to give him that , call me Bitter Betty .I'm distraught #ImStillWithHer";https://twitter.com/MISS_PECHZ/status/797219030889181184
0c2e6999105f8070;Rima_Regas;2016-11-11 22:49;"Analysis: . @HillaryClinton 's Loss: a Complicit MSM, Broken Trust, Trade, Jobs And Racial Justice on Blog#42 http://www. rimaregas.com/2016/11/hillar yclintons-loss-a-complicit-msm-broken-trust-trade-jobs-and-racial-justice-on-blog42/ … #BLM";https://twitter.com/Rima_Regas/status/797194446336970752
0c2e6999105f8070;ShellyLazoff;2016-11-11 04:02;"@MermaidChick813 @SheripetersonS @AdamParkhomenko @HillaryClinton @Change http://www. joemygod.com/2016/11/10/whi te-supremacist-leader-trumps-victory-means-we-can-now-drive-a-stake-into-jews-and-minorities/ …";https://twitter.com/ShellyLazoff/status/796910909364936704
0c2e6999105f8070;ShellyLazoff;2016-11-11 04:02;"@MermaidChick813 @SheripetersonS @AdamParkhomenko @HillaryClinton @Change";https://twitter.com/ShellyLazoff/status/796910862636154881
0c2e6999105f8070;mr_panomar;2016-11-10 18:27;"@HillaryClinton @VanJones68 https:// twitter.com/juvenjacob/sta tus/796359248045342724 …";https://twitter.com/mr_panomar/status/796766330514878464
0c2e6999105f8070;cheeseballdana;2016-11-10 08:24;"@HillaryClinton can you maybe be the president for California, Oregon, Washington, and Nevada?";https://twitter.com/cheeseballdana/status/796614389499473921
0c2e6999105f8070;NameGirl;2016-11-10 04:49;"@jamieleecurtis @HillaryClinton Please share w parents, educators: Goodall's Roots & Shoots grows young leaders. http://www. rootsandshoots.org/about";https://twitter.com/NameGirl/status/796560373679816705
0c2e6999105f8070;JoyceAlessi;2016-11-09 22:47;"@HillaryClinton U are a great woman. U've fought against odds and opposition and did it with grace. I'm sorry we let U down.";https://twitter.com/JoyceAlessi/status/796469363377246208
0c2e6999105f8070;JoyceAlessi;2016-11-09 22:46;"@SMShow just saw the 3rd hr and heard @HillaryClinton 's speech 4 the 2nd time. Hit me harder now. Reality is setting in. Can't stop crying.";https://twitter.com/JoyceAlessi/status/796468923705106432
0c2e6999105f8070;analilian13;2016-11-09 22:21;"@HillaryClinton I am so sad and disappointed that you didn't got elected.. I am afraid as a Mexican woman..";https://twitter.com/analilian13/status/796462712892964865
0c2e6999105f8070;AkulAmin;2016-11-09 19:00;"@HillaryClinton you didn't fail us, we failed you. I salute and will forever be indebted to your service. As a nation, we don't deserve you";https://twitter.com/AkulAmin/status/796412148972826624
0c2e6999105f8070;BeatrizScai;2016-11-09 18:38;"@HillaryClinton Doesn't matter who is the president now ,you are the best ,thank you so much ,i love you";https://twitter.com/BeatrizScai/status/796406664651866112
0c2e6999105f8070;birdgirl1001;2016-11-09 13:38;"@HillaryClinton I love you...my children love you...my veteran husband loves you. You are our SheRo. #imwithher";https://twitter.com/birdgirl1001/status/796331245957353472
0c2e6999105f8070;cheeseballdana;2016-11-09 09:20;"@HillaryClinton you should've won";https://twitter.com/cheeseballdana/status/796266105081774080
0c2e6999105f8070;cheeseballdana;2016-11-09 09:19;"@HillaryClinton you deserve better";https://twitter.com/cheeseballdana/status/796266005274079232
0c2e6999105f8070;based_none;2016-11-09 08:29;"@HillaryClinton pic.twitter.com/nvWHyIiJMD";https://twitter.com/based_none/status/796253462920970240
0c2e6999105f8070;ShaanPiChand;2016-11-09 08:28;"@HillaryClinton this is on you. https:// twitter.com/ayyydaniela/st atus/796225835476742144 …";https://twitter.com/ShaanPiChand/status/796253177481818114
0c2e6999105f8070;gamboa71434;2016-11-09 07:52;"@HillaryClinton thanks for FUCKIN up your emails.";https://twitter.com/gamboa71434/status/796244065931038721
0c2e6999105f8070;frncissdominc;2016-11-09 07:38;"I need @HillaryClinton to win this..";https://twitter.com/frncissdominc/status/796240476533714946
0c2e6999105f8070;blaxkcocaine;2016-11-09 07:23;"@HillaryClinton do something with your crooked ways pls I ask of you";https://twitter.com/blaxkcocaine/status/796236765212200960
0c2e6999105f8070;FDub_Rich;2016-11-09 07:13;"@davidcsmalley @BernieSanders @HillaryClinton #IvankaTrump4POTUS2024";https://twitter.com/FDub_Rich/status/796234152135692288
0c2e6999105f8070;z_rocio23;2016-11-09 06:09;"@reaIDonaldTrunp @HillaryClinton you're both stupid, ugly, and not Obama bye af";https://twitter.com/z_rocio23/status/796218131458891778
0c2e6999105f8070;BienVegan;2016-11-09 00:53;"Congrats @CaseyNeistat you made it again , #EverybodyTalks about you again who is most popular @HillaryClinton @realDonaldTrump or You GYCN";https://twitter.com/BienVegan/status/796138533773660161
0c2e6999105f8070;SamosaSultan;2016-11-08 23:05;"Nothing is more anti- @realDonaldTrump than having #voted for @HillaryClinton at a Mexican restaurant #imwithher #electionday #vote2016 pic.twitter.com/LkYcGOIa8i";https://twitter.com/SamosaSultan/status/796111460069801984
0c2e6999105f8070;cheeseballdana;2016-11-08 19:35;"@HillaryClinton yo if you don't win today the world is gonna crumble";https://twitter.com/cheeseballdana/status/796058597666885633
0c2e6999105f8070;MillieHerrera;2016-11-08 19:02;"Yeah.. if I were him I wouldn't! I think this is voter intimidation by #NeverTrump . Go @HillaryClinton #ImWithHer pic.twitter.com/FPuy8PPmQb";https://twitter.com/MillieHerrera/status/796050300972863488
0c2e6999105f8070;vanessaacevedoo;2016-11-08 18:55;"It's #electionday , don't forget to go vote @HillaryClinton pic.twitter.com/C8NvI9ppIT";https://twitter.com/vanessaacevedoo/status/796048393290121216
0c2e6999105f8070;MillieHerrera;2016-11-08 18:48;"You're not alone @ananavarro ! Lots of other moderates and conservatives are voting for @HillaryClinton https:// twitter.com/ananavarro/sta tus/795682322427314176 …";https://twitter.com/MillieHerrera/status/796046828600848384
0c2e6999105f8070;frncissdominc;2016-11-08 17:03;"It would be so Iconic for @KimKardashian to come out from her Social Media blackout to stand with @HillaryClinton . #ImWithHer";https://twitter.com/frncissdominc/status/796020421116063744
0c2e6999105f8070;SlicksTweetz;2016-11-08 16:37;"#FraudAlert @HillaryClinton #DNC #DEMOCRATIC #FRAUD https:// twitter.com/kerrypicket/st atus/795994244150337536 …";https://twitter.com/SlicksTweetz/status/796013668290830337
0c2e6999105f8070;SlicksTweetz;2016-11-08 16:33;"#FraudAlert #Ohio #democrat @HillaryClinton #riggedelection BUSTED! @TRUMPMOVEMENTUS @realDonaldTrump #Election2016 #draintheswamp https:// twitter.com/artofthedealpa c/status/795753056986132481 …";https://twitter.com/SlicksTweetz/status/796012804511670273
0c2e6999105f8070;notoriousdgk;2016-11-08 16:26;"#GoVote the day is finally here!!!! #imwithher @HillaryClinton";https://twitter.com/notoriousdgk/status/796011080027815936
0c2e6999105f8070;jesusucsb;2016-11-08 16:05;"#MyVote2016 @HillaryClinton pic.twitter.com/cI3F8kKuJO";https://twitter.com/jesusucsb/status/796005820462874624
0c2e6999105f8070;MillieHerrera;2016-11-08 13:15;"Polls are open people! Let's go vote and make #HERstory ! Vote for @HillaryClinton @Daisyjbaez @SandraRuizDoral";https://twitter.com/MillieHerrera/status/795963021730324480
0c2e6999105f8070;birdgirl1001;2016-11-08 04:40;"5. Because @HillaryClinton has always been one of my greatest heroes and icons. And I love her. pic.twitter.com/KOU8b6yxmC";https://twitter.com/birdgirl1001/status/795833456194260993
0c2e6999105f8070;mobashirahmed;2016-11-08 04:27;"@potus @flotus @hillaryclinton @BonJovi @hillaryforpa #Philadelphia pic.twitter.com/HLOuKTnDr3";https://twitter.com/mobashirahmed/status/795830139489644544
0c2e6999105f8070;mobashirahmed;2016-11-08 03:33;"Positive vibes #Philadelphia . Great crowd. Hi5 to the one who said "not your fault" to @HillaryClinton @HillaryforPA";https://twitter.com/mobashirahmed/status/795816418348449793
